fecha,ANTO.L,BHP,CAP.SN,FCX,GLEN.L,PUCOBRE.SN,SCCO,SQM-B.SN
2000-02-09,85.21236419677734,2.6284103393554688,511.29559326171875,5.181278705596924,,209.5272216796875,0.7426773905754089,958.4791259765625
2000-02-10,84.02334594726562,2.5778634548187256,504.937255859375,5.145172595977783,,209.5272216796875,0.7367838025093079,942.4155883789062
2000-02-11,83.62701416015625,2.5345380306243896,516.9057006835938,5.2534918785095215,,209.5272216796875,0.7338363528251648,953.1246948242188
2000-02-14,83.62701416015625,2.5056545734405518,514.2877807617188,5.30765438079834,,209.5272216796875,0.7338363528251648,937.0608520507812
2000-02-15,83.62701416015625,2.5634214878082275,504.937255859375,5.2895989418029785,,209.5272216796875,0.7367838025093079,904.9330444335938
2000-02-16,80.05996704101562,2.5417592525482178,501.19696044921875,5.199334144592285,,209.5272216796875,0.7220482230186462,926.3511962890625
2000-02-17,78.8709487915039,2.5273170471191406,501.19696044921875,5.235441207885742,,209.5272216796875,0.7161537408828735,887.2626953125
2000-02-18,78.474609375,2.4334449768066406,478.75531005859375,5.199334144592285,,209.5272216796875,0.7132065892219543,883.5144653320312
2000-02-21,78.67279815673828,,475.014892578125,,,209.5272216796875,,856.7412719726562
2000-02-22,78.77188110351562,2.4984333515167236,467.5344543457031,5.127119064331055,,209.5272216796875,0.7132065892219543,846.0324096679688
2000-02-23,79.26730346679688,2.382899045944214,467.5344543457031,4.820216178894043,,209.5272216796875,0.7132065892219543,835.32275390625
2000-02-24,79.26730346679688,2.4045629501342773,471.2745666503906,4.314724445343018,,209.5272216796875,0.7132065892219543,819.2589721679688
2000-02-25,79.26730346679688,2.4334449768066406,471.2745666503906,4.043925762176514,,209.5272216796875,0.7043651342391968,803.195068359375
2000-02-28,79.66364288330078,2.303468704223633,471.2745666503906,3.971714735031128,,209.5272216796875,0.7073119282722473,797.8406372070312
2000-02-29,80.05996704101562,2.310689687728882,475.014892578125,3.971714735031128,,209.5272216796875,0.7191010117530823,803.195068359375
2000-03-01,80.1590805053711,2.296247720718384,486.2358703613281,4.0619797706604,,209.5272216796875,0.7073119282722473,813.9041748046875
2000-03-02,80.25812530517578,2.339573383331299,486.2358703613281,3.8453402519226074,,203.12501525878906,0.6896289587020874,813.9041748046875
2000-03-03,80.4563217163086,2.332353115081787,493.71636962890625,3.953660011291504,,203.12501525878906,0.6896289587020874,819.2589721679688
2000-03-06,80.4563217163086,2.166271686553955,493.71636962890625,3.8453402519226074,,203.12501525878906,0.6896289587020874,816.5816040039062
2000-03-07,80.55537414550781,2.296247720718384,489.9759216308594,4.025873184204102,,203.12501525878906,0.6542636156082153,819.2589721679688
2000-03-08,82.23983764648438,2.296247720718384,486.2358703613281,3.9175524711608887,,174.60595703125,0.65131676197052,819.2589721679688
2000-03-09,82.23983764648438,2.3973405361175537,478.75531005859375,3.827287435531616,,174.60595703125,0.65131676197052,803.195068359375
2000-03-10,82.23983764648438,2.382899045944214,475.3890686035156,3.7731270790100098,,177.51609802246094,0.6483694911003113,797.8406372070312
2000-03-13,81.84349822998047,2.4117820262908936,475.3890686035156,3.7370212078094482,,177.51609802246094,0.641627848148346,787.13134765625
2000-03-14,80.55537414550781,2.4912116527557373,452.5730895996094,3.646754741668701,,177.51609802246094,0.6357144117355347,765.7127075195312
2000-03-15,80.25812530517578,2.5128748416900635,448.83306884765625,3.8453402519226074,,180.42617797851562,0.6327577233314514,781.7766723632812
2000-03-16,80.05996704101562,2.5923056602478027,452.5730895996094,3.971714735031128,,180.42617797851562,0.6445850133895874,771.0673217773438
2000-03-17,79.9609146118164,2.476771116256714,452.5730895996094,3.8092329502105713,,180.42617797851562,0.6386709213256836,760.3577880859375
2000-03-20,79.9609146118164,2.5345380306243896,448.83306884765625,3.971714735031128,,180.42617797851562,0.6209300756454468,755.0032348632812
2000-03-21,79.4654769897461,2.4912116527557373,445.09283447265625,4.007821083068848,,180.42617797851562,0.6150166988372803,749.6488647460938
2000-03-22,79.4654769897461,2.5128748416900635,441.3523864746094,3.646754741668701,,180.43202209472656,0.6120597720146179,757.680419921875
2000-03-23,79.26730346679688,2.4839913845062256,437.6121520996094,3.971714735031128,,183.33628845214844,0.5943188667297363,763.0352172851562
